id name
0 air
1 stone
2 granite
3 polished_granite
4 diorite
5 polished_diorite
6 andesite
7 polished_andesite
8 deepslate
9 cobbled_deepslate
10 polished_deepslate
11 calcite
12 tuff
13 dripstone_block
14 grass_block
15 dirt
16 coarse_dirt
17 podzol
18 rooted_dirt
19 crimson_nylium
20 warped_nylium
21 cobblestone
22 oak_planks
23 spruce_planks
24 birch_planks
25 jungle_planks
26 acacia_planks
27 dark_oak_planks
28 crimson_planks
29 warped_planks
30 oak_sapling
31 spruce_sapling
32 birch_sapling
33 jungle_sapling
34 acacia_sapling
35 dark_oak_sapling
36 bedrock
37 sand
38 red_sand
39 gravel
40 coal_ore
41 deepslate_coal_ore
42 iron_ore
43 deepslate_iron_ore
44 copper_ore
45 deepslate_copper_ore
46 gold_ore
47 deepslate_gold_ore
48 redstone_ore
49 deepslate_redstone_ore
50 emerald_ore
51 deepslate_emerald_ore
52 lapis_ore
53 deepslate_lapis_ore
54 diamond_ore
55 deepslate_diamond_ore
56 nether_gold_ore
57 nether_quartz_ore
58 ancient_debris
59 coal_block
60 raw_iron_block
61 raw_copper_block
62 raw_gold_block
63 amethyst_block
64 budding_amethyst
65 iron_block
66 copper_block
67 gold_block
68 diamond_block
69 netherite_block
70 exposed_copper
71 weathered_copper
72 oxidized_copper
73 cut_copper
74 exposed_cut_copper
75 weathered_cut_copper
76 oxidized_cut_copper
77 cut_copper_stairs
78 exposed_cut_copper_stairs
79 weathered_cut_copper_stairs
80 oxidized_cut_copper_stairs
81 cut_copper_slab
82 exposed_cut_copper_slab
83 weathered_cut_copper_slab
84 oxidized_cut_copper_slab
85 waxed_copper_block
86 waxed_exposed_copper
87 waxed_weathered_copper
88 waxed_oxidized_copper
89 waxed_cut_copper
90 waxed_exposed_cut_copper
91 waxed_weathered_cut_copper
92 waxed_oxidized_cut_copper
93 waxed_cut_copper_stairs
94 waxed_exposed_cut_copper_stairs
95 waxed_weathered_cut_copper_stairs
96 waxed_oxidized_cut_copper_stairs
97 waxed_cut_copper_slab
98 waxed_exposed_cut_copper_slab
99 waxed_weathered_cut_copper_slab
100 waxed_oxidized_cut_copper_slab
101 oak_log
102 spruce_log
103 birch_log
104 jungle_log
105 acacia_log
106 dark_oak_log
107 crimson_stem
108 warped_stem
109 stripped_oak_log
110 stripped_spruce_log
111 stripped_birch_log
112 stripped_jungle_log
113 stripped_acacia_log
114 stripped_dark_oak_log
115 stripped_crimson_stem
116 stripped_warped_stem
117 stripped_oak_wood
118 stripped_spruce_wood
119 stripped_birch_wood
120 stripped_jungle_wood
121 stripped_acacia_wood
122 stripped_dark_oak_wood
123 stripped_crimson_hyphae
124 stripped_warped_hyphae
125 oak_wood
126 spruce_wood
127 birch_wood
128 jungle_wood
129 acacia_wood
130 dark_oak_wood
131 crimson_hyphae
132 warped_hyphae
133 oak_leaves
134 spruce_leaves
135 birch_leaves
136 jungle_leaves
137 acacia_leaves
138 dark_oak_leaves
139 azalea_leaves
140 flowering_azalea_leaves
141 sponge
142 wet_sponge
143 glass
144 tinted_glass
145 lapis_block
146 sandstone
147 chiseled_sandstone
148 cut_sandstone
149 cobweb
150 grass
151 fern
152 azalea
153 flowering_azalea
154 dead_bush
155 seagrass
156 sea_pickle
157 white_wool
158 orange_wool
159 magenta_wool
160 light_blue_wool
161 yellow_wool
162 lime_wool
163 pink_wool
164 gray_wool
165 light_gray_wool
166 cyan_wool
167 purple_wool
168 blue_wool
169 brown_wool
170 green_wool
171 red_wool
172 black_wool
173 dandelion
174 poppy
175 blue_orchid
176 allium
177 azure_bluet
178 red_tulip
179 orange_tulip
180 white_tulip
181 pink_tulip
182 oxeye_daisy
183 cornflower
184 lily_of_the_valley
185 wither_rose
186 spore_blossom
187 brown_mushroom
188 red_mushroom
189 crimson_fungus
190 warped_fungus
191 crimson_roots
192 warped_roots
193 nether_sprouts
194 weeping_vines
195 twisting_vines
196 sugar_cane
197 kelp
198 moss_carpet
199 moss_block
200 hanging_roots
201 big_dripleaf
202 small_dripleaf
203 bamboo
204 oak_slab
205 spruce_slab
206 birch_slab
207 jungle_slab
208 acacia_slab
209 dark_oak_slab
210 crimson_slab
211 warped_slab
212 stone_slab
213 smooth_stone_slab
214 sandstone_slab
215 cut_sandstone_slab
216 petrified_oak_slab
217 cobblestone_slab
218 brick_slab
219 stone_brick_slab
220 nether_brick_slab
221 quartz_slab
222 red_sandstone_slab
223 cut_red_sandstone_slab
224 purpur_slab
225 prismarine_slab
226 prismarine_brick_slab
227 dark_prismarine_slab
228 smooth_quartz
229 smooth_red_sandstone
230 smooth_sandstone
231 smooth_stone
232 bricks
233 bookshelf
234 mossy_cobblestone
235 obsidian
236 torch
237 end_rod
238 chorus_plant
239 chorus_flower
240 purpur_block
241 purpur_pillar
242 purpur_stairs
243 spawner
244 oak_stairs
245 chest
246 crafting_table
247 farmland
248 furnace
249 ladder
250 cobblestone_stairs
251 snow
252 ice
253 snow_block
254 cactus
255 clay
256 jukebox
257 oak_fence
258 spruce_fence
259 birch_fence
260 jungle_fence
261 acacia_fence
262 dark_oak_fence
263 crimson_fence
264 warped_fence
265 pumpkin
266 carved_pumpkin
267 jack_o_lantern
268 netherrack
269 soul_sand
270 soul_soil
271 basalt
272 polished_basalt
273 smooth_basalt
274 soul_torch
275 glowstone
276 infested_stone
277 infested_cobblestone
278 infested_stone_bricks
279 infested_mossy_stone_bricks
280 infested_cracked_stone_bricks
281 infested_chiseled_stone_bricks
282 infested_deepslate
283 stone_bricks
284 mossy_stone_bricks
285 cracked_stone_bricks
286 chiseled_stone_bricks
287 deepslate_bricks
288 cracked_deepslate_bricks
289 deepslate_tiles
290 cracked_deepslate_tiles
291 chiseled_deepslate
292 brown_mushroom_block
293 red_mushroom_block
294 mushroom_stem
295 iron_bars
296 chain
297 glass_pane
298 melon
299 vine
300 glow_lichen
301 brick_stairs
302 stone_brick_stairs
303 mycelium
304 lily_pad
305 nether_bricks
306 cracked_nether_bricks
307 chiseled_nether_bricks
308 nether_brick_fence
309 nether_brick_stairs
310 enchanting_table
311 end_portal_frame
312 end_stone
313 end_stone_bricks
314 dragon_egg
315 sandstone_stairs
316 ender_chest
317 emerald_block
318 spruce_stairs
319 birch_stairs
320 jungle_stairs
321 crimson_stairs
322 warped_stairs
323 command_block
324 beacon
325 cobblestone_wall
326 mossy_cobblestone_wall
327 brick_wall
328 prismarine_wall
329 red_sandstone_wall
330 mossy_stone_brick_wall
331 granite_wall
332 stone_brick_wall
333 nether_brick_wall
334 andesite_wall
335 red_nether_brick_wall
336 sandstone_wall
337 end_stone_brick_wall
338 diorite_wall
339 blackstone_wall
340 polished_blackstone_wall
341 polished_blackstone_brick_wall
342 cobbled_deepslate_wall
343 polished_deepslate_wall
344 deepslate_brick_wall
345 deepslate_tile_wall
346 anvil
347 chipped_anvil
348 damaged_anvil
349 chiseled_quartz_block
350 quartz_block
351 quartz_bricks
352 quartz_pillar
353 quartz_stairs
354 white_terracotta
355 orange_terracotta
356 magenta_terracotta
357 light_blue_terracotta
358 yellow_terracotta
359 lime_terracotta
360 pink_terracotta
361 gray_terracotta
362 light_gray_terracotta
363 cyan_terracotta
364 purple_terracotta
365 blue_terracotta
366 brown_terracotta
367 green_terracotta
368 red_terracotta
369 black_terracotta
370 barrier
371 light
372 hay_block
373 white_carpet
374 orange_carpet
375 magenta_carpet
376 light_blue_carpet
377 yellow_carpet
378 lime_carpet
379 pink_carpet
380 gray_carpet
381 light_gray_carpet
382 cyan_carpet
383 purple_carpet
384 blue_carpet
385 brown_carpet
386 green_carpet
387 red_carpet
388 black_carpet
389 terracotta
390 packed_ice
391 acacia_stairs
392 dark_oak_stairs
393 dirt_path
394 sunflower
395 lilac
396 rose_bush
397 peony
398 tall_grass
399 large_fern
400 white_stained_glass
401 orange_stained_glass
402 magenta_stained_glass
403 light_blue_stained_glass
404 yellow_stained_glass
405 lime_stained_glass
406 pink_stained_glass
407 gray_stained_glass
408 light_gray_stained_glass
409 cyan_stained_glass
410 purple_stained_glass
411 blue_stained_glass
412 brown_stained_glass
413 green_stained_glass
414 red_stained_glass
415 black_stained_glass
416 white_stained_glass_pane
417 orange_stained_glass_pane
418 magenta_stained_glass_pane
419 light_blue_stained_glass_pane
420 yellow_stained_glass_pane
421 lime_stained_glass_pane
422 pink_stained_glass_pane
423 gray_stained_glass_pane
424 light_gray_stained_glass_pane
425 cyan_stained_glass_pane
426 purple_stained_glass_pane
427 blue_stained_glass_pane
428 brown_stained_glass_pane
429 green_stained_glass_pane
430 red_stained_glass_pane
431 black_stained_glass_pane
432 prismarine
433 prismarine_bricks
434 dark_prismarine
435 prismarine_stairs
436 prismarine_brick_stairs
437 dark_prismarine_stairs
438 sea_lantern
439 red_sandstone
440 chiseled_red_sandstone
441 cut_red_sandstone
442 red_sandstone_stairs
443 repeating_command_block
444 chain_command_block
445 magma_block
446 nether_wart_block
447 warped_wart_block
448 red_nether_bricks
449 bone_block
450 structure_void
451 shulker_box
452 white_shulker_box
453 orange_shulker_box
454 magenta_shulker_box
455 light_blue_shulker_box
456 yellow_shulker_box
457 lime_shulker_box
458 pink_shulker_box
459 gray_shulker_box
460 light_gray_shulker_box
461 cyan_shulker_box
462 purple_shulker_box
463 blue_shulker_box
464 brown_shulker_box
465 green_shulker_box
466 red_shulker_box
467 black_shulker_box
468 white_glazed_terracotta
469 orange_glazed_terracotta
470 magenta_glazed_terracotta
471 light_blue_glazed_terracotta
472 yellow_glazed_terracotta
473 lime_glazed_terracotta
474 pink_glazed_terracotta
475 gray_glazed_terracotta
476 light_gray_glazed_terracotta
477 cyan_glazed_terracotta
478 purple_glazed_terracotta
479 blue_glazed_terracotta
480 brown_glazed_terracotta
481 green_glazed_terracotta
482 red_glazed_terracotta
483 black_glazed_terracotta
484 white_concrete
485 orange_concrete
486 magenta_concrete
487 light_blue_concrete
488 yellow_concrete
489 lime_concrete
490 pink_concrete
491 gray_concrete
492 light_gray_concrete
493 cyan_concrete
494 purple_concrete
495 blue_concrete
496 brown_concrete
497 green_concrete
498 red_concrete
499 black_concrete
500 white_concrete_powder
501 orange_concrete_powder
502 magenta_concrete_powder
503 light_blue_concrete_powder
504 yellow_concrete_powder
505 lime_concrete_powder
506 pink_concrete_powder
507 gray_concrete_powder
508 light_gray_concrete_powder
509 cyan_concrete_powder
510 purple_concrete_powder
511 blue_concrete_powder
512 brown_concrete_powder
513 green_concrete_powder
514 red_concrete_powder
515 black_concrete_powder
516 turtle_egg
517 dead_tube_coral_block
518 dead_brain_coral_block
519 dead_bubble_coral_block
520 dead_fire_coral_block
521 dead_horn_coral_block
522 tube_coral_block
523 brain_coral_block
524 bubble_coral_block
525 fire_coral_block
526 horn_coral_block
527 tube_coral
528 brain_coral
529 bubble_coral
530 fire_coral
531 horn_coral
532 dead_brain_coral
533 dead_bubble_coral
534 dead_fire_coral
535 dead_horn_coral
536 dead_tube_coral
537 tube_coral_fan
538 brain_coral_fan
539 bubble_coral_fan
540 fire_coral_fan
541 horn_coral_fan
542 dead_tube_coral_fan
543 dead_brain_coral_fan
544 dead_bubble_coral_fan
545 dead_fire_coral_fan
546 dead_horn_coral_fan
547 blue_ice
548 conduit
549 polished_granite_stairs
550 smooth_red_sandstone_stairs
551 mossy_stone_brick_stairs
552 polished_diorite_stairs
553 mossy_cobblestone_stairs
554 end_stone_brick_stairs
555 stone_stairs
556 smooth_sandstone_stairs
557 smooth_quartz_stairs
558 granite_stairs
559 andesite_stairs
560 red_nether_brick_stairs
561 polished_andesite_stairs
562 diorite_stairs
563 cobbled_deepslate_stairs
564 polished_deepslate_stairs
565 deepslate_brick_stairs
566 deepslate_tile_stairs
567 polished_granite_slab
568 smooth_red_sandstone_slab
569 mossy_stone_brick_slab
570 polished_diorite_slab
571 mossy_cobblestone_slab
572 end_stone_brick_slab
573 smooth_sandstone_slab
574 smooth_quartz_slab
575 granite_slab
576 andesite_slab
577 red_nether_brick_slab
578 polished_andesite_slab
579 diorite_slab
580 cobbled_deepslate_slab
581 polished_deepslate_slab
582 deepslate_brick_slab
583 deepslate_tile_slab
584 scaffolding
585 redstone
586 redstone_torch
587 redstone_block
588 repeater
589 comparator
590 piston
591 sticky_piston
592 slime_block
593 honey_block
594 observer
595 hopper
596 dispenser
597 dropper
598 lectern
599 target
600 lever
601 lightning_rod
602 daylight_detector
603 sculk_sensor
604 tripwire_hook
605 trapped_chest
606 tnt
607 redstone_lamp
608 note_block
609 stone_button
610 polished_blackstone_button
611 oak_button
612 spruce_button
613 birch_button
614 jungle_button
615 acacia_button
616 dark_oak_button
617 crimson_button
618 warped_button
619 stone_pressure_plate
620 polished_blackstone_pressure_plate
621 light_weighted_pressure_plate
622 heavy_weighted_pressure_plate
623 oak_pressure_plate
624 spruce_pressure_plate
625 birch_pressure_plate
626 jungle_pressure_plate
627 acacia_pressure_plate
628 dark_oak_pressure_plate
629 crimson_pressure_plate
630 warped_pressure_plate
631 iron_door
632 oak_door
633 spruce_door
634 birch_door
635 jungle_door
636 acacia_door
637 dark_oak_door
638 crimson_door
639 warped_door
640 iron_trapdoor
641 oak_trapdoor
642 spruce_trapdoor
643 birch_trapdoor
644 jungle_trapdoor
645 acacia_trapdoor
646 dark_oak_trapdoor
647 crimson_trapdoor
648 warped_trapdoor
649 oak_fence_gate
650 spruce_fence_gate
651 birch_fence_gate
652 jungle_fence_gate
653 acacia_fence_gate
654 dark_oak_fence_gate
655 crimson_fence_gate
656 warped_fence_gate
657 powered_rail
658 detector_rail
659 rail
660 activator_rail
661 saddle
662 minecart
663 chest_minecart
664 furnace_minecart
665 tnt_minecart
666 hopper_minecart
667 carrot_on_a_stick
668 warped_fungus_on_a_stick
669 elytra
670 oak_boat
671 spruce_boat
672 birch_boat
673 jungle_boat
674 acacia_boat
675 dark_oak_boat
676 structure_block
677 jigsaw
678 turtle_helmet
679 scute
680 flint_and_steel
681 apple
682 bow
683 arrow
684 coal
685 charcoal
686 diamond
687 emerald
688 lapis_lazuli
689 quartz
690 amethyst_shard
691 raw_iron
692 iron_ingot
693 raw_copper
694 copper_ingot
695 raw_gold
696 gold_ingot
697 netherite_ingot
698 netherite_scrap
699 wooden_sword
700 wooden_shovel
701 wooden_pickaxe
702 wooden_axe
703 wooden_hoe
704 stone_sword
705 stone_shovel
706 stone_pickaxe
707 stone_axe
708 stone_hoe
709 golden_sword
710 golden_shovel
711 golden_pickaxe
712 golden_axe
713 golden_hoe
714 iron_sword
715 iron_shovel
716 iron_pickaxe
717 iron_axe
718 iron_hoe
719 diamond_sword
720 diamond_shovel
721 diamond_pickaxe
722 diamond_axe
723 diamond_hoe
724 netherite_sword
725 netherite_shovel
726 netherite_pickaxe
727 netherite_axe
728 netherite_hoe
729 stick
730 bowl
731 mushroom_stew
732 string
733 feather
734 gunpowder
735 wheat_seeds
736 wheat
737 bread
738 leather_helmet
739 leather_chestplate
740 leather_leggings
741 leather_boots
742 chainmail_helmet
743 chainmail_chestplate
744 chainmail_leggings
745 chainmail_boots
746 iron_helmet
747 iron_chestplate
748 iron_leggings
749 iron_boots
750 diamond_helmet
751 diamond_chestplate
752 diamond_leggings
753 diamond_boots
754 golden_helmet
755 golden_chestplate
756 golden_leggings
757 golden_boots
758 netherite_helmet
759 netherite_chestplate
760 netherite_leggings
761 netherite_boots
762 flint
763 porkchop
764 cooked_porkchop
765 painting
766 golden_apple
767 enchanted_golden_apple
768 oak_sign
769 spruce_sign
770 birch_sign
771 jungle_sign
772 acacia_sign
773 dark_oak_sign
774 crimson_sign
775 warped_sign
776 bucket
777 water_bucket
778 lava_bucket
779 powder_snow_bucket
780 snowball
781 leather
782 milk_bucket
783 pufferfish_bucket
784 salmon_bucket
785 cod_bucket
786 tropical_fish_bucket
787 axolotl_bucket
788 brick
789 clay_ball
790 dried_kelp_block
791 paper
792 book
793 slime_ball
794 egg
795 compass
796 bundle
797 fishing_rod
798 clock
799 spyglass
800 glowstone_dust
801 cod
802 salmon
803 tropical_fish
804 pufferfish
805 cooked_cod
806 cooked_salmon
807 ink_sac
808 glow_ink_sac
809 cocoa_beans
810 white_dye
811 orange_dye
812 magenta_dye
813 light_blue_dye
814 yellow_dye
815 lime_dye
816 pink_dye
817 gray_dye
818 light_gray_dye
819 cyan_dye
820 purple_dye
821 blue_dye
822 brown_dye
823 green_dye
824 red_dye
825 black_dye
826 bone_meal
827 bone
828 sugar
829 cake
830 white_bed
831 orange_bed
832 magenta_bed
833 light_blue_bed
834 yellow_bed
835 lime_bed
836 pink_bed
837 gray_bed
838 light_gray_bed
839 cyan_bed
840 purple_bed
841 blue_bed
842 brown_bed
843 green_bed
844 red_bed
845 black_bed
846 cookie
847 filled_map
848 shears
849 melon_slice
850 dried_kelp
851 pumpkin_seeds
852 melon_seeds
853 beef
854 cooked_beef
855 chicken
856 cooked_chicken
857 rotten_flesh
858 ender_pearl
859 blaze_rod
860 ghast_tear
861 gold_nugget
862 nether_wart
863 potion
864 glass_bottle
865 spider_eye
866 fermented_spider_eye
867 blaze_powder
868 magma_cream
869 brewing_stand
870 cauldron
871 ender_eye
872 glistering_melon_slice
873 axolotl_spawn_egg
874 bat_spawn_egg
875 bee_spawn_egg
876 blaze_spawn_egg
877 cat_spawn_egg
878 cave_spider_spawn_egg
879 chicken_spawn_egg
880 cod_spawn_egg
881 cow_spawn_egg
882 creeper_spawn_egg
883 dolphin_spawn_egg
884 donkey_spawn_egg
885 drowned_spawn_egg
886 elder_guardian_spawn_egg
887 enderman_spawn_egg
888 endermite_spawn_egg
889 evoker_spawn_egg
890 fox_spawn_egg
891 ghast_spawn_egg
892 glow_squid_spawn_egg
893 goat_spawn_egg
894 guardian_spawn_egg
895 hoglin_spawn_egg
896 horse_spawn_egg
897 husk_spawn_egg
898 llama_spawn_egg
899 magma_cube_spawn_egg
900 mooshroom_spawn_egg
901 mule_spawn_egg
902 ocelot_spawn_egg
903 panda_spawn_egg
904 parrot_spawn_egg
905 phantom_spawn_egg
906 pig_spawn_egg
907 piglin_spawn_egg
908 piglin_brute_spawn_egg
909 pillager_spawn_egg
910 polar_bear_spawn_egg
911 pufferfish_spawn_egg
912 rabbit_spawn_egg
913 ravager_spawn_egg
914 salmon_spawn_egg
915 sheep_spawn_egg
916 shulker_spawn_egg
917 silverfish_spawn_egg
918 skeleton_spawn_egg
919 skeleton_horse_spawn_egg
920 slime_spawn_egg
921 spider_spawn_egg
922 squid_spawn_egg
923 stray_spawn_egg
924 strider_spawn_egg
925 trader_llama_spawn_egg
926 tropical_fish_spawn_egg
927 turtle_spawn_egg
928 vex_spawn_egg
929 villager_spawn_egg
930 vindicator_spawn_egg
931 wandering_trader_spawn_egg
932 witch_spawn_egg
933 wither_skeleton_spawn_egg
934 wolf_spawn_egg
935 zoglin_spawn_egg
936 zombie_spawn_egg
937 zombie_horse_spawn_egg
938 zombie_villager_spawn_egg
939 zombified_piglin_spawn_egg
940 experience_bottle
941 fire_charge
942 writable_book
943 written_book
944 item_frame
945 glow_item_frame
946 flower_pot
947 carrot
948 potato
949 baked_potato
950 poisonous_potato
951 map
952 golden_carrot
953 skeleton_skull
954 wither_skeleton_skull
955 player_head
956 zombie_head
957 creeper_head
958 dragon_head
959 nether_star
960 pumpkin_pie
961 firework_rocket
962 firework_star
963 enchanted_book
964 nether_brick
965 prismarine_shard
966 prismarine_crystals
967 rabbit
968 cooked_rabbit
969 rabbit_stew
970 rabbit_foot
971 rabbit_hide
972 armor_stand
973 iron_horse_armor
974 golden_horse_armor
975 diamond_horse_armor
976 leather_horse_armor
977 lead
978 name_tag
979 command_block_minecart
980 mutton
981 cooked_mutton
982 white_banner
983 orange_banner
984 magenta_banner
985 light_blue_banner
986 yellow_banner
987 lime_banner
988 pink_banner
989 gray_banner
990 light_gray_banner
991 cyan_banner
992 purple_banner
993 blue_banner
994 brown_banner
995 green_banner
996 red_banner
997 black_banner
998 end_crystal
999 chorus_fruit
