id name oldName remapTo
1 item
2 experience_orb xp_orb
3 area_effect_cloud
4 elder_guardian
5 wither_skeleton
6 stray
7 egg
8 leash_knot
9 painting
10 arrow
11 snowball
12 fireball
13 small_fireball
14 ender_pearl
15 eye_of_ender eye_of_ender_signal
16 potion
17 experience_bottle xp_bottle
18 item_frame
19 wither_skull
20 tnt
21 falling_block
22 firework_rocket fireworks_rocket
23 husk
24 spectral_arrow
25 shulker_bullet
26 dragon_fireball
27 zombie_villager
28 skeleton_horse
29 zombie_horse
30 armor_stand
31 donkey
32 mule
33 evoker_fangs evocation_fangs
34 evoker evocation_illager
35 vex
36 vindicator vindication_illager
40 command_block_minecart commandblock_minecart
41 boat
42 minecart
43 chest_minecart
44 furnace_minecart
45 tnt_minecart
46 hopper_minecart
47 spawner_minecart
50 creeper
51 skeleton
52 spider
53 giant
54 zombie
55 slime
56 ghast
57 zombified_piglin zombie_pigman
58 enderman
59 cave_spider
60 silverfish
61 blaze
62 magma_cube
63 ender_dragon
64 wither
65 bat
66 witch
67 endermite
68 guardian
69 shulker
90 pig
91 sheep
92 cow
93 chicken
94 squid
95 wolf
96 mooshroom
97 snow_golem snowman
98 cat ocelot
99 iron_golem villager_golem
100 horse
101 rabbit
102 polar_bear
103 llama
104 llama_spit
120 villager
200 end_crystal ender_crystal
201 fishing_bobber
202 lightning_bolt
203 player
