id name oldName
0 leave_game
1 play_time play_one_minute
2 time_since_death
3 time_since_rest
4 sneak_time
5 walk_one_cm
6 crouch_one_cm
7 sprint_one_cm
8 walk_on_water_one_cm
9 fall_one_cm
10 climb_one_cm
11 fly_one_cm
12 walk_under_water_one_cm
13 minecart_one_cm
14 boat_one_cm
15 pig_one_cm
16 horse_one_cm
17 aviate_one_cm
18 swim_one_cm
19 strider_one_cm
20 jump
21 drop
22 damage_dealt
23 damage_dealt_absorbed
24 damage_dealt_resisted
25 damage_taken
26 damage_blocked_by_shield
27 damage_absorbed
28 damage_resisted
29 deaths
30 mob_kills
31 animals_bred
32 player_kills
33 fish_caught
34 talked_to_villager
35 traded_with_villager
36 eat_cake_slice
37 fill_cauldron
38 use_cauldron
39 clean_armor
40 clean_banner
41 clean_shulker_box
42 interact_with_brewingstand
43 interact_with_beacon
44 inspect_dropper
45 inspect_hopper
46 inspect_dispenser
47 play_noteblock
48 tune_noteblock
49 pot_flower
50 trigger_trapped_chest
51 open_enderchest
52 enchant_item
53 play_record
54 interact_with_furnace
55 interact_with_crafting_table
56 open_chest
57 sleep_in_bed
58 open_shulker_box
59 open_barrel
60 interact_with_blast_furnace
61 interact_with_smoker
62 interact_with_lectern
63 interact_with_campfire
64 interact_with_cartography_table
65 interact_with_loom
66 interact_with_stonecutter
67 bell_ring
68 raid_trigger
69 raid_win
70 interact_with_anvil
71 interact_with_grindstone
72 target_hit
73 interact_with_smithing_table
