id name oldName remapTo
0 entity.allay.ambient_with_item
1 entity.allay.ambient_without_item
2 entity.allay.death
3 entity.allay.hurt
4 entity.allay.item_given
5 entity.allay.item_taken
6 entity.allay.item_thrown
7 ambient.cave
8 ambient.basalt_deltas.additions
9 ambient.basalt_deltas.loop
10 ambient.basalt_deltas.mood
11 ambient.crimson_forest.additions
12 ambient.crimson_forest.loop
13 ambient.crimson_forest.mood
14 ambient.nether_wastes.additions
15 ambient.nether_wastes.loop
16 ambient.nether_wastes.mood
17 ambient.soul_sand_valley.additions
18 ambient.soul_sand_valley.loop
19 ambient.soul_sand_valley.mood
20 ambient.warped_forest.additions
21 ambient.warped_forest.loop
22 ambient.warped_forest.mood
23 ambient.underwater.enter
24 ambient.underwater.exit
25 ambient.underwater.loop
26 ambient.underwater.loop.additions
27 ambient.underwater.loop.additions.rare
28 ambient.underwater.loop.additions.ultra_rare
29 block.amethyst_block.break
30 block.amethyst_block.chime
31 block.amethyst_block.fall
32 block.amethyst_block.hit
33 block.amethyst_block.place
34 block.amethyst_block.step
35 block.amethyst_cluster.break
36 block.amethyst_cluster.fall
37 block.amethyst_cluster.hit
38 block.amethyst_cluster.place
39 block.amethyst_cluster.step
40 block.ancient_debris.break
41 block.ancient_debris.step
42 block.ancient_debris.place
43 block.ancient_debris.hit
44 block.ancient_debris.fall
45 block.anvil.break
46 block.anvil.destroy
47 block.anvil.fall
48 block.anvil.hit
49 block.anvil.land
50 block.anvil.place
51 block.anvil.step
52 block.anvil.use
53 item.armor.equip_chain
54 item.armor.equip_diamond
55 item.armor.equip_elytra
56 item.armor.equip_generic
57 item.armor.equip_gold
58 item.armor.equip_iron
59 item.armor.equip_leather
60 item.armor.equip_netherite
61 item.armor.equip_turtle
62 entity.armor_stand.break
63 entity.armor_stand.fall
64 entity.armor_stand.hit
65 entity.armor_stand.place
66 entity.arrow.hit
67 entity.arrow.hit_player
68 entity.arrow.shoot
69 item.axe.strip
70 item.axe.scrape
71 item.axe.wax_off
72 entity.axolotl.attack
73 entity.axolotl.death
74 entity.axolotl.hurt
75 entity.axolotl.idle_air
76 entity.axolotl.idle_water
77 entity.axolotl.splash
78 entity.axolotl.swim
79 block.azalea.break
80 block.azalea.fall
81 block.azalea.hit
82 block.azalea.place
83 block.azalea.step
84 block.azalea_leaves.break
85 block.azalea_leaves.fall
86 block.azalea_leaves.hit
87 block.azalea_leaves.place
88 block.azalea_leaves.step
89 block.bamboo.break
90 block.bamboo.fall
91 block.bamboo.hit
92 block.bamboo.place
93 block.bamboo.step
94 block.bamboo_sapling.break
95 block.bamboo_sapling.hit
96 block.bamboo_sapling.place
97 block.barrel.close
98 block.barrel.open
99 block.basalt.break
100 block.basalt.step
101 block.basalt.place
102 block.basalt.hit
103 block.basalt.fall
104 entity.bat.ambient
105 entity.bat.death
106 entity.bat.hurt
107 entity.bat.loop
108 entity.bat.takeoff
109 block.beacon.activate
110 block.beacon.ambient
111 block.beacon.deactivate
112 block.beacon.power_select
113 entity.bee.death
114 entity.bee.hurt
115 entity.bee.loop_aggressive
116 entity.bee.loop
117 entity.bee.sting
118 entity.bee.pollinate
119 block.beehive.drip
120 block.beehive.enter
121 block.beehive.exit
122 block.beehive.shear
123 block.beehive.work
124 block.bell.use
125 block.bell.resonate
126 block.big_dripleaf.break
127 block.big_dripleaf.fall
128 block.big_dripleaf.hit
129 block.big_dripleaf.place
130 block.big_dripleaf.step
131 entity.blaze.ambient
132 entity.blaze.burn
133 entity.blaze.death
134 entity.blaze.hurt
135 entity.blaze.shoot
136 entity.boat.paddle_land
137 entity.boat.paddle_water
138 block.bone_block.break
139 block.bone_block.fall
140 block.bone_block.hit
141 block.bone_block.place
142 block.bone_block.step
143 item.bone_meal.use
144 item.book.page_turn
145 item.book.put
146 block.blastfurnace.fire_crackle
147 item.bottle.empty
148 item.bottle.fill
149 item.bottle.fill_dragonbreath
150 block.brewing_stand.brew
151 block.bubble_column.bubble_pop
152 block.bubble_column.upwards_ambient
153 block.bubble_column.upwards_inside
154 block.bubble_column.whirlpool_ambient
155 block.bubble_column.whirlpool_inside
156 item.bucket.empty
157 item.bucket.empty_axolotl
158 item.bucket.empty_fish
159 item.bucket.empty_lava
160 item.bucket.empty_powder_snow
161 item.bucket.empty_tadpole
162 item.bucket.fill
163 item.bucket.fill_axolotl
164 item.bucket.fill_fish
165 item.bucket.fill_lava
166 item.bucket.fill_powder_snow
167 item.bucket.fill_tadpole
168 item.bundle.drop_contents
169 item.bundle.insert
170 item.bundle.remove_one
171 block.cake.add_candle
172 block.calcite.break
173 block.calcite.step
174 block.calcite.place
175 block.calcite.hit
176 block.calcite.fall
177 block.campfire.crackle
178 block.candle.ambient
179 block.candle.break
180 block.candle.extinguish
181 block.candle.fall
182 block.candle.hit
183 block.candle.place
184 block.candle.step
185 entity.cat.ambient
186 entity.cat.stray_ambient
187 entity.cat.death
188 entity.cat.eat
189 entity.cat.hiss
190 entity.cat.beg_for_food
191 entity.cat.hurt
192 entity.cat.purr
193 entity.cat.purreow
194 block.cave_vines.break
195 block.cave_vines.fall
196 block.cave_vines.hit
197 block.cave_vines.place
198 block.cave_vines.step
199 block.cave_vines.pick_berries
200 block.chain.break
201 block.chain.fall
202 block.chain.hit
203 block.chain.place
204 block.chain.step
205 block.chest.close
206 block.chest.locked
207 block.chest.open
208 entity.chicken.ambient
209 entity.chicken.death
210 entity.chicken.egg
211 entity.chicken.hurt
212 entity.chicken.step
213 block.chorus_flower.death
214 block.chorus_flower.grow
215 item.chorus_fruit.teleport
216 entity.cod.ambient
217 entity.cod.death
218 entity.cod.flop
219 entity.cod.hurt
220 block.comparator.click
221 block.composter.empty
222 block.composter.fill
223 block.composter.fill_success
224 block.composter.ready
225 block.conduit.activate
226 block.conduit.ambient
227 block.conduit.ambient.short
228 block.conduit.attack.target
229 block.conduit.deactivate
230 block.copper.break
231 block.copper.step
232 block.copper.place
233 block.copper.hit
234 block.copper.fall
235 block.coral_block.break
236 block.coral_block.fall
237 block.coral_block.hit
238 block.coral_block.place
239 block.coral_block.step
240 entity.cow.ambient
241 entity.cow.death
242 entity.cow.hurt
243 entity.cow.milk
244 entity.cow.step
245 entity.creeper.death
246 entity.creeper.hurt
247 entity.creeper.primed
248 block.crop.break
249 item.crop.plant
250 item.crossbow.hit
251 item.crossbow.loading_end
252 item.crossbow.loading_middle
253 item.crossbow.loading_start
254 item.crossbow.quick_charge_1
255 item.crossbow.quick_charge_2
256 item.crossbow.quick_charge_3
257 item.crossbow.shoot
258 block.deepslate_bricks.break
259 block.deepslate_bricks.fall
260 block.deepslate_bricks.hit
261 block.deepslate_bricks.place
262 block.deepslate_bricks.step
263 block.deepslate.break
264 block.deepslate.fall
265 block.deepslate.hit
266 block.deepslate.place
267 block.deepslate.step
268 block.deepslate_tiles.break
269 block.deepslate_tiles.fall
270 block.deepslate_tiles.hit
271 block.deepslate_tiles.place
272 block.deepslate_tiles.step
273 block.dispenser.dispense
274 block.dispenser.fail
275 block.dispenser.launch
276 entity.dolphin.ambient
277 entity.dolphin.ambient_water
278 entity.dolphin.attack
279 entity.dolphin.death
280 entity.dolphin.eat
281 entity.dolphin.hurt
282 entity.dolphin.jump
283 entity.dolphin.play
284 entity.dolphin.splash
285 entity.dolphin.swim
286 entity.donkey.ambient
287 entity.donkey.angry
288 entity.donkey.chest
289 entity.donkey.death
290 entity.donkey.eat
291 entity.donkey.hurt
292 block.dripstone_block.break
293 block.dripstone_block.step
294 block.dripstone_block.place
295 block.dripstone_block.hit
296 block.dripstone_block.fall
297 block.pointed_dripstone.break
298 block.pointed_dripstone.step
299 block.pointed_dripstone.place
300 block.pointed_dripstone.hit
301 block.pointed_dripstone.fall
302 block.pointed_dripstone.land
303 block.pointed_dripstone.drip_lava
304 block.pointed_dripstone.drip_water
305 block.pointed_dripstone.drip_lava_into_cauldron
306 block.pointed_dripstone.drip_water_into_cauldron
307 block.big_dripleaf.tilt_down
308 block.big_dripleaf.tilt_up
309 entity.drowned.ambient
310 entity.drowned.ambient_water
311 entity.drowned.death
312 entity.drowned.death_water
313 entity.drowned.hurt
314 entity.drowned.hurt_water
315 entity.drowned.shoot
316 entity.drowned.step
317 entity.drowned.swim
318 item.dye.use
319 entity.egg.throw
320 entity.elder_guardian.ambient
321 entity.elder_guardian.ambient_land
322 entity.elder_guardian.curse
323 entity.elder_guardian.death
324 entity.elder_guardian.death_land
325 entity.elder_guardian.flop
326 entity.elder_guardian.hurt
327 entity.elder_guardian.hurt_land
328 item.elytra.flying
329 block.enchantment_table.use
330 block.ender_chest.close
331 block.ender_chest.open
332 entity.ender_dragon.ambient
333 entity.ender_dragon.death
334 entity.dragon_fireball.explode
335 entity.ender_dragon.flap
336 entity.ender_dragon.growl
337 entity.ender_dragon.hurt
338 entity.ender_dragon.shoot
339 entity.ender_eye.death
340 entity.ender_eye.launch
341 entity.enderman.ambient
342 entity.enderman.death
343 entity.enderman.hurt
344 entity.enderman.scream
